
Fall2021-2022(202210),12926,SOAN,203,1,IntroductiontoAnthropology,3,3,AS,27,1,1400,1515,NICELY,322,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rana,Taher,,,
Fall2021-2022(202210),12927,SOAN,203,2,IntroductiontoAnthropology,3,3,AS,28,0,1400,1515,NICELY,411,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Zeina,Osman,,,
Fall2021-2022(202210),12928,SOAN,203,3,IntroductiontoAnthropology,3,3,AS,28,0,1530,1645,NICELY,411,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Zeina,Osman,,,
Fall2021-2022(202210),12929,SOAN,203,4,IntroductiontoAnthropology,3,3,AS,28,0,1100,1215,NICELY,322,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Zeina,Osman,,,
Fall2021-2022(202210),12930,SOAN,203,5,IntroductiontoAnthropology,3,3,AS,28,0,1230,1345,NICELY,417,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mariana,Nakfour,,,
Fall2021-2022(202210),12931,SOAN,203,6,IntroductiontoAnthropology,3,3,AS,28,0,0800,0915,NICELY,318,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mariana,Nakfour,,,
Fall2021-2022(202210),12932,SOAN,210,1,ResearchMethods,3,3,AS,19,6,1100,1215,NICELY,324,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sari,Hanafi,,,
Fall2021-2022(202210),13106,SOAN,225,1,GenderandCulture,3,3,AS,25,0,1230,1345,NICELY,324,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,LiviaCeline,Wick,,,
Fall2021-2022(202210),12933,SOAN,237,1,ArabCulture&Society,3,3,AS,18,7,1230,1345,NICELY,416,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Kirsten,Scheid,,,
Fall2021-2022(202210),12934,SOAN,237,2,ArabCulture&Society,3,3,AS,15,10,1530,1645,NICELY,212,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Kirsten,Scheid,,,
Fall2021-2022(202210),12935,SOAN,290BC,1,Sem.SociologyofIslam,3,3,AS,6,4,1400,1629,NICELY,412,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sari,Hanafi,,,
Fall2021-2022(202210),12936,SOAN,290BD,1,Sem.AppliedAnthropology,3,3,AS,7,8,1400,1515,NICELY,210,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Zeina,Osman,,,
Fall2021-2022(202210),12937,SOAN,309,1,SociologyofIslam,3,3,AS,4,-4,1400,1629,NICELY,412,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sari,Hanafi,,,
Fall2021-2022(202210),13163,SOAN,323AH,1,ST.SocialandCulturalTheory,3,3,AS,7,3,1530,1759,NICELY,108,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Kirsten,Scheid,,,
Fall2021-2022(202210),12940,SOAN,324AO,1,ST.Semiotics,3,3,AS,11,4,1700,1929,NICELY,206,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,SylvainJeanDa,Perdigon,,,
Fall2021-2022(202210),13248,SOAN,395A,1,ComprehensiveExamAntropology,0,0,AS,4,-4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,BlakeRobert,Atwood,,,
Fall2021-2022(202210),12941,SOAN,399,1,M.A.Thesis,9,7.2,AS,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anaheed,Al-Hardan,,,
Fall2021-2022(202210),12942,SOAN,399,10,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sari,Hanafi,,,
Fall2021-2022(202210),12943,SOAN,399,2,M.A.Thesis,9,7.2,AS,2,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rima,Majed,,,
Fall2021-2022(202210),12944,SOAN,399,3,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mark,Michael,,,
Fall2021-2022(202210),12945,SOAN,399,4,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nikolas,Kosmatopoulos,,,
Fall2021-2022(202210),12946,SOAN,399,5,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elizabeth,MattaSaleh,,,
Fall2021-2022(202210),12947,SOAN,399,6,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,SylvainJeanDa,Perdigon,,,
Fall2021-2022(202210),12948,SOAN,399,7,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Kirsten,Scheid,,,
Fall2021-2022(202210),12949,SOAN,399,8,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,LiviaCeline,Wick,,,
Fall2021-2022(202210),12950,SOAN,399A,1,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anaheed,Al-Hardan,,,
Fall2021-2022(202210),12951,SOAN,399A,10,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,LiviaCeline,Wick,,,
Fall2021-2022(202210),12952,SOAN,399A,2,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sari,Hanafi,,,
Fall2021-2022(202210),12953,SOAN,399A,4,M.A.Thesis,9,0,AS,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rima,Majed,,,
Fall2021-2022(202210),12954,SOAN,399A,5,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mark,Michael,,,
Fall2021-2022(202210),12955,SOAN,399A,6,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,SylvainJeanDa,Perdigon,,,
Fall2021-2022(202210),12956,SOAN,399A,7,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elizabeth,MattaSaleh,,,
Fall2021-2022(202210),12957,SOAN,399A,8,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Kirsten,Scheid,,,
Fall2021-2022(202210),12958,SOAN,399A,9,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nikolas,Kosmatopoulos,,,
Fall2021-2022(202210),12959,SOAN,399B,1,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nikolas,Kosmatopoulos,,,
Fall2021-2022(202210),12960,SOAN,399B,10,M.A.Thesis,9,0,AS,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,LiviaCeline,Wick,,,
Fall2021-2022(202210),12961,SOAN,399B,2,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anaheed,Al-Hardan,,,
Fall2021-2022(202210),12962,SOAN,399B,3,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sari,Hanafi,,,
Fall2021-2022(202210),12963,SOAN,399B,4,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rima,Majed,,,
Fall2021-2022(202210),12964,SOAN,399B,5,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mark,Michael,,,
Fall2021-2022(202210),12965,SOAN,399B,6,M.A.Thesis,9,0,AS,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,SylvainJeanDa,Perdigon,,,
Fall2021-2022(202210),12966,SOAN,399B,7,M.A.Thesis,9,0,AS,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elizabeth,MattaSaleh,,,
Fall2021-2022(202210),12967,SOAN,399B,9,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Kirsten,Scheid,,,
Fall2021-2022(202210),12968,SOAN,399C,10,M.A.Thesis,9,0,AS,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Kirsten,Scheid,,,
Fall2021-2022(202210),12969,SOAN,399C,2,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anaheed,Al-Hardan,,,
Fall2021-2022(202210),12970,SOAN,399C,3,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sari,Hanafi,,,
Fall2021-2022(202210),12971,SOAN,399C,4,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rima,Majed,,,
Fall2021-2022(202210),12972,SOAN,399C,5,M.A.Thesis,9,0,AS,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mark,Michael,,,
Fall2021-2022(202210),12973,SOAN,399C,6,M.A.Thesis,9,0,AS,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,SylvainJeanDa,Perdigon,,,
Fall2021-2022(202210),12974,SOAN,399C,7,M.A.Thesis,9,0,AS,2,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elizabeth,MattaSaleh,,,
Fall2021-2022(202210),12975,SOAN,399C,8,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nikolas,Kosmatopoulos,,,
Fall2021-2022(202210),12976,SOAN,399C,9,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,LiviaCeline,Wick,,,
Fall2021-2022(202210),13296,SOAN,399D,1,M.A.Thesis,9,1,AS,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,SylvainJeanDa,Perdigon,,,
Fall2021-2022(202210),12977,STAT,201,1,Elem.Statist.fortheSocialSc,3,3,AS,23,2,1300,1350,NICELY,318,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Lina,Rahhal,,,
Fall2021-2022(202210),12978,STAT,201,2,Elem.Statist.fortheSocialSc,3,3,AS,19,6,1400,1450,NICELY,318,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Lina,Rahhal,,,
Fall2021-2022(202210),12979,STAT,201,3,Elem.Statist.fortheSocialSc,3,3,AS,18,7,1400,1515,NICELY,327,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Alice,Ashkar,,,
Fall2021-2022(202210),12980,STAT,210,E1,Elem.Statist.fortheSciences,0,0,AS,26,-1,1600,1650,NICELY,206,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Alice,Ashkar,12986,,
Fall2021-2022(202210),12981,STAT,210,E2,Elem.Statist.fortheSciences,0,0,AS,25,0,1500,1550,NICELY,206,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Alice,Ashkar,12986,,
Fall2021-2022(202210),12982,STAT,210,E3,Elem.Statist.fortheSciences,0,0,AS,27,-2,1230,1320,NICELY,412,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Alice,Ashkar,12987,,
Fall2021-2022(202210),12983,STAT,210,E4,Elem.Statist.fortheSciences,0,0,AS,27,-2,1700,1750,NICELY,210,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Alice,Ashkar,12987,,
Fall2021-2022(202210),12984,STAT,210,E5,Elem.Statist.fortheSciences,0,0,AS,25,0,1300,1350,NICELY,417,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hagop,Karakazian,12988,,
Fall2021-2022(202210),12985,STAT,210,E6,Elem.Statist.fortheSciences,0,0,AS,23,2,1400,1450,NICELY,416,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hagop,Karakazian,12988,,
Fall2021-2022(202210),12986,STAT,210,L1,Elem.Statist.fortheSciences,3,3,AS,51,-1,1530,1620,BLISS,105,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Alice,Ashkar,12980:or12981,,
Fall2021-2022(202210),12987,STAT,210,L2,Elem.Statist.fortheSciences,3,3,AS,54,-4,1400,1450,NICELY,212,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Alice,Ashkar,12982:or12983,,
Fall2021-2022(202210),12988,STAT,210,L3,Elem.Statist.fortheSciences,3,3,AS,48,2,1200,1250,NICELY,212,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Siamak,Taati,12984:or12985,,
Fall2021-2022(202210),12989,STAT,230,1,Introd.toProbab.&RandomVar,3,3,AS,72,3,1300,1350,NICELY,415,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Stefano,Monni,,,
Fall2021-2022(202210),12990,STAT,230,2,Introd.toProbab.&RandomVar,3,3,AS,60,15,1400,1450,NICELY,415,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Abbas,Alhakim,,,
Fall2021-2022(202210),12991,STAT,234,1,Intr.toStatisticalInference,3,3,AS,7,8,1700,1815,NICELY,410,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Stefano,Monni,,,
Spring2021-2022(202220),22739,SART,201,1,PaintingI,3,3,AS,6,6,0900,1120,NICELY,408,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),22740,SART,204,1,SculptureAftertheMonument,3,3,AS,2,10,1400,1620,NICELY,102,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),22913,SART,207,1,ReproducibleImageII,3,3,AS,9,3,0930,1150,NICELY,.,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Jad,Youssef,,,
Spring2021-2022(202220),22741,SART,208,1,ReproducibleImageIII,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),22742,SART,209,1,AdvancedStudioPractice,3,3,AS,5,7,1400,1620,NICELY,401,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Walid,Sadek,,,
Spring2021-2022(202220),22743,SART,221,1,PaintingIII,3,3,AS,3,9,1400,1620,NICELY,402,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),22744,SART,222,1,InstallationArt,3,3,AS,3,9,0900,1120,NICELY,213,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Omar,Mismar,,,
Spring2021-2022(202220),23013,SHRP,340,1,AdvancesinNCDResearch,2,2,MH,0,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),22745,SHRP,395A,1,ComprehensiveExam,0,0,MH,1,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),22746,SHRP,400A,1,ResearchThesis,6,0,MH,0,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),22747,SHRP,400B,1,ResearchThesis,3,0,MH,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),23014,SHRP,400C,1,ResearchThesis,3,0,MH,0,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),22748,SHRP,400E,1,ResearchThesis,0,1,MH,0,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),23015,SHRP,400G,1,ResearchThesis,6,1,MH,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),22749,SOAN,101,1,FreshmanSociology,3,3,AS,24,1,1100,1215,NICELY,321,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Dina,HakimHusseinAgha,,,
Spring2021-2022(202220),22750,SOAN,101,2,FreshmanSociology,3,3,AS,25,0,1230,1345,NICELY,410,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Dina,HakimHusseinAgha,,,
Spring2021-2022(202220),22751,SOAN,103,1,ReadingOtherCultures,3,3,AS,25,0,0930,1045,NICELY,416,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),22752,SOAN,103,2,ReadingOtherCultures,3,3,AS,25,0,1530,1645,NICELY,321,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rana,Taher,,,
Spring2021-2022(202220),22753,SOAN,201,1,IntroductiontoSociology,3,3,AS,25,0,1100,1215,NICELY,414,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Alexandra,Kassir,,,
Spring2021-2022(202220),22754,SOAN,201,2,IntroductiontoSociology,3,3,AS,25,0,1200,1250,NICELY,324,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Zeina,Fathallah,,,
Spring2021-2022(202220),22755,SOAN,201,3,IntroductiontoSociology,3,3,AS,25,0,1530,1645,NICELY,323,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rana,Sukarieh,,,
Spring2021-2022(202220),22756,SOAN,201,4,IntroductiontoSociology,3,3,AS,25,0,1000,1050,NICELY,318,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Alaa,Khaled,,,
Spring2021-2022(202220),22757,SOAN,201,5,IntroductiontoSociology,3,3,AS,25,0,1100,1150,NICELY,324,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Zeina,Fathallah,,,
Spring2021-2022(202220),22758,SOAN,201,6,IntroductiontoSociology,3,3,AS,25,0,0900,0950,NICELY,318,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Zeina,Fathallah,,,
Spring2021-2022(202220),22759,SOAN,201,7,IntroductiontoSociology,3,3,AS,0,0,1230,1345,NICELY,416,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rana,Sukarieh,,,
Spring2021-2022(202220),22760,SOAN,201,8,IntroductiontoSociology,3,3,AS,0,0,1400,1515,NICELY,105,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),22761,SOAN,203,1,IntroductiontoAnthropology,3,3,AS,25,0,1700,1815,NICELY,327,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rana,Taher,,,
Spring2021-2022(202220),22762,SOAN,203,2,IntroductiontoAnthropology,3,3,AS,25,0,1100,1215,NICELY,412,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Zeina,Osman,,,
Spring2021-2022(202220),22763,SOAN,203,3,IntroductiontoAnthropology,3,3,AS,25,0,1400,1515,NICELY,322,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Zeina,Osman,,,
Spring2021-2022(202220),22764,SOAN,203,4,IntroductiontoAnthropology,3,3,AS,25,0,1400,1515,NICELY,322,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Zeina,Osman,,,
Spring2021-2022(202220),22765,SOAN,203,5,IntroductiontoAnthropology,3,3,AS,25,0,1530,1645,NICELY,322,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Zeina,Osman,,,
Spring2021-2022(202220),22767,SOAN,203,7,IntroductiontoAnthropology,3,3,AS,25,0,0930,1045,NICELY,324,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mariana,Nakfour,,,
